OrderID,Order Year,Order Quarter,Order Month,Order Day,Customer Name,Customer Country,Customer City,ProductName,Product CategoryName,Quantity,UnitPrice in USD,Unit Discount in %,UnitCost in USD,Shipper Name,Freight Cost (Paid by Customer)
10314,2016,Qtr 4,November,19,Rode & Vite,Denmark,København,Onesy Dress,Baby Clothes,30,43.97,0.100000001,37.17,SafeAndFast,1426.24
10314,2016,Qtr 4,November,19,Rode & Vite,Denmark,København,Riviera Swimsuit,Swimwear,40,19.88,0.100000001,15.12,SafeAndFast,1426.24
10315,2016,Qtr 4,December,20,King Size Clothes,UK,Cowes,Baywatch Swimsuit,Swimwear,14,8.38,0,6.76,SafeAndFast,246.59
10315,2016,Qtr 4,December,20,King Size Clothes,UK,Cowes,US-Master Jeans,Men's Clothes,30,29.13,0,24.98,SafeAndFast,246.59
10316,2016,Qtr 2,April,24,Champes,France,Lille,Duck Shirt,Baby Clothes,10,8.96,0,7.28,Quik Shipping,1406.79
10316,2016,Qtr 2,April,24,Champes,France,Lille,Lace Shoes,Sportswear,70,29.33,0,25.39,Quik Shipping,1406.79
10317,2015,Qtr 4,November,25,Too Hot 4U,USA,Portland,Lenin Jeansshorts,Men's Clothes,20,18.12,0,15.37,World Wide Transports,309.25
10318,2018,Qtr 2,April,29,Rode & Vite,Denmark,København,Borat Mankini Swimsuit,Men's Clothes,6,369.16,0,304.7,SafeAndFast,1426.24
10318,2018,Qtr 2,April,29,Rode & Vite,Denmark,København,Duck Shirt,Baby Clothes,20,9.56,0,7.28,SafeAndFast,1426.24
10319,2016,Qtr 3,August,29,Don Balón,Mexico,México D.F.,Borat Mankini Swimsuit,Men's Clothes,30,403.97,0,304.7,World Wide Transports,1192.26
10319,2016,Qtr 3,August,29,Don Balón,Mexico,México D.F.,RDL Suit,Children's Clothes,14,48.77,0,36.81,World Wide Transports,1192.26
10319,2016,Qtr 3,August,29,Don Balón,Mexico,México D.F.,TieBreak Tennis shoes,Men's Footwear,8,26.23,0,19.35,World Wide Transports,1192.26
10320,2017,Qtr 2,April,29,Perkii Urkii,Finland,Oulu,Atles Lussekofta,Men's Clothes,30,31.42,0,26.49,SafeAndFast,315.63
10321,2017,Qtr 4,November,29,King Size Clothes,UK,Cowes,LA. Shorts,Swimwear,10,5.43,0,5.17,SafeAndFast,246.59
10322,2018,Qtr 2,May,2,La Moda Pasada,Mexico,México D.F.,Winter Boots,Women's Footwear,20,78.02,0,70.81,SafeAndFast,215.68
10323,2015,Qtr 3,July,4,Noch Einmal GMBH,Germany,Brandenburg,Basket Vest,Sportswear,4,14.34,0,10.85,SafeAndFast,671.27
10323,2015,Qtr 3,July,4,Noch Einmal GMBH,Germany,Brandenburg,Sumi Underwear,Women's Clothes,5,6.12,0,4.98,SafeAndFast,671.27
10323,2015,Qtr 3,July,4,Noch Einmal GMBH,Germany,Brandenburg,Terence Top,Women's Clothes,4,61.21,0,48.17,SafeAndFast,671.27
10324,2016,Qtr 4,December,2,Th Fashing,UK,London,LA. Shorts,Swimwear,70,5.62,0.150000006,5.17,SafeAndFast,2195.07
10324,2016,Qtr 4,December,2,Th Fashing,UK,London,Rasta WCT,Sportswear,40,8.31,0.150000006,6.69,SafeAndFast,2195.07
10324,2016,Qtr 4,December,2,Th Fashing,UK,London,Rodbye Troje,Baby Clothes,30,12.15,0,9.07,SafeAndFast,2195.07
10324,2016,Qtr 4,December,2,Th Fashing,UK,London,Serve-Shirt,Women's Clothes,80,20.59,0.150000006,15.9,SafeAndFast,2195.07
10324,2016,Qtr 4,December,2,Th Fashing,UK,London,Wimbledon T-Shirt,Sportswear,21,8.77,0.150000006,7.33,SafeAndFast,2195.07
10325,2015,Qtr 4,December,4,Noch Einmal GMBH,Germany,Brandenburg,Aino Shoes,Baby Clothes,12,23.09,0,21.11,SafeAndFast,671.27
10325,2015,Qtr 4,December,4,Noch Einmal GMBH,Germany,Brandenburg,Kool Sunglasses,Children's Clothes,9,21.14,0,20.36,SafeAndFast,671.27
10325,2015,Qtr 4,December,4,Noch Einmal GMBH,Germany,Brandenburg,Oyaki Kimono,Women's Clothes,40,10.96,0,8.96,SafeAndFast,671.27
10325,2015,Qtr 4,December,4,Noch Einmal GMBH,Germany,Brandenburg,Rossi Bermuda Shorts,Men's Clothes,4,7.8,0,7.53,SafeAndFast,671.27
10325,2015,Qtr 4,December,4,Noch Einmal GMBH,Germany,Brandenburg,Shagall Socks,Women's Clothes,6,3.71,0,3.21,SafeAndFast,671.27
10326,2017,Qtr 2,May,6,Las Corbatas,Spain,Madrid,Bow tie,Men's Clothes,50,8.12,0,6.61,Quik Shipping,191.43
10326,2017,Qtr 2,May,6,Las Corbatas,Spain,Madrid,Lightweight Sandals,Women's Footwear,16,17.94,0,16.14,Quik Shipping,191.43
10326,2017,Qtr 2,May,6,Las Corbatas,Spain,Madrid,Rossi Shorts,Women's Clothes,24,19.84,0,19.34,Quik Shipping,191.43
10327,2015,Qtr 3,July,8,Th Fashing,UK,London,Baby Dark Lounge Suit,Baby Clothes,35,24.02,0.200000003,22.71,SafeAndFast,2195.07
10327,2015,Qtr 3,July,8,Th Fashing,UK,London,Desperado Jeans,Men's Clothes,50,29.1,0.200000003,21.1,SafeAndFast,2195.07
10327,2015,Qtr 3,July,8,Th Fashing,UK,London,Mr2 Trousers,Men's Clothes,25,19.22,0.200000003,16.17,SafeAndFast,2195.07
10327,2015,Qtr 3,July,8,Th Fashing,UK,London,Onesy Dress,Baby Clothes,30,43.97,0.200000003,37.17,SafeAndFast,2195.07
10328,2017,Qtr 1,January,8,El Traige do Benfica,Portugal,Lisboa,Cap,Sportswear,10,12.13,0,9.67,Quik Shipping,246.47
10328,2017,Qtr 1,January,8,El Traige do Benfica,Portugal,Lisboa,Rasta WCT,Sportswear,9,8.39,0,6.69,Quik Shipping,246.47
10328,2017,Qtr 1,January,8,El Traige do Benfica,Portugal,Lisboa,Stretch Pants,Women's Clothes,40,10.36,0,8.68,Quik Shipping,246.47
10329,2015,Qtr 3,July,12,Macalena,USA,Lander,Baby Dark Lounge Suit,Baby Clothes,8,24.61,0.050000001,22.71,World Wide Transports,320.91
10329,2015,Qtr 3,July,12,Macalena,USA,Lander,Le Baby Dress,Women's Clothes,20,77.36,0.050000001,62.38,World Wide Transports,320.91
10329,2015,Qtr 3,July,12,Macalena,USA,Lander,Slip-on Shoes,Women's Footwear,12,40.13,0.050000001,34.17,World Wide Transports,320.91
10329,2015,Qtr 3,July,12,Macalena,USA,Lander,Squash Shorts,Sportswear,10,8.5,0.050000001,7.4,World Wide Transports,320.91
10330,2017,Qtr 3,July,12,Los Vatos Locos,Venezuela,Barquisimeto,Bike Helmet,Sportswear,50,32.74,0.150000006,26.13,SafeAndFast,536.66
10330,2017,Qtr 3,July,12,Los Vatos Locos,Venezuela,Barquisimeto,Oyaki Kimono,Women's Clothes,25,10.84,0.150000006,8.96,SafeAndFast,536.66
10331,2017,Qtr 2,May,12,La Legion Mercenaire,France,Marseille,Patamonia Fleece Jacket,Sportswear,15,37.97,0,30.27,Quik Shipping,227.75
10332,2018,Qtr 2,May,15,Davenport Fashion,Canada,Montréal,Deuce Shirt,Baby Clothes,40,24.82,0.200000003,22.09,World Wide Transports,729.3
10332,2018,Qtr 2,May,15,Davenport Fashion,Canada,Montréal,Lundenhagen Boots,Men's Footwear,16,24.57,0.200000003,22.12,World Wide Transports,729.3
10332,2018,Qtr 2,May,15,Davenport Fashion,Canada,Montréal,Walking Shoes,Women's Footwear,10,15.13,0.200000003,10.95,World Wide Transports,729.3
10333,2017,Qtr 4,November,14,Perkii Urkii,Finland,Oulu,Atles Lussekofta,Men's Clothes,40,31.01,0.100000001,26.49,SafeAndFast,315.63
10333,2017,Qtr 4,November,14,Perkii Urkii,Finland,Oulu,Basket Shoes,Sportswear,10,10.5,0.100000001,8.78,SafeAndFast,315.63
10333,2017,Qtr 4,November,14,Perkii Urkii,Finland,Oulu,Kool Sunglasses,Children's Clothes,10,24.87,0,20.36,SafeAndFast,315.63
10334,2017,Qtr 1,February,14,Art et Fashion,France,Lyon,Cap,Sportswear,10,12.74,0,9.67,Quik Shipping,392.03
10334,2017,Qtr 1,February,14,Art et Fashion,France,Lyon,Winter Boots,Women's Footwear,8,72.76,0,70.81,Quik Shipping,392.03
10335,2016,Qtr 4,November,16,Boleros,Ireland,Cork,Mr2 Trousers,Men's Clothes,7,19.51,0.200000003,16.17,SafeAndFast,2544.25
10335,2016,Qtr 4,November,16,Boleros,Ireland,Cork,Riviera Swimsuit,Swimwear,6,18.64,0.200000003,15.12,SafeAndFast,2544.25
10335,2016,Qtr 4,November,16,Boleros,Ireland,Cork,Rossi Bermuda Shorts,Men's Clothes,25,8.48,0.200000003,7.53,SafeAndFast,2544.25
10335,2016,Qtr 4,November,16,Boleros,Ireland,Cork,Summit Hiking Boots,Men's Footwear,48,104.29,0.200000003,82.74,SafeAndFast,2544.25
10336,2017,Qtr 2,May,19,La Roba do Santho,Portugal,Lisboa,Rossi Shorts,Women's Clothes,18,23.23,0.100000001,19.34,Quik Shipping,247.39
10337,2014,Qtr 4,November,20,Halle Köln,Germany,München,Bike Helmet,Sportswear,24,33.55,0,26.13,SafeAndFast,784.9
10337,2014,Qtr 4,November,20,Halle Köln,Germany,München,DSW Sandals,Women's Footwear,40,9,0,7.43,SafeAndFast,784.9
10337,2014,Qtr 4,November,20,Halle Köln,Germany,München,Mehmet-Skor,Baby Clothes,28,3.9,0,3.43,SafeAndFast,784.9
10337,2014,Qtr 4,November,20,Halle Köln,Germany,München,Mehmet-Tröja,Baby Clothes,20,7.99,0,6.45,SafeAndFast,784.9
10337,2014,Qtr 4,November,20,Halle Köln,Germany,München,Oyaki Kimono,Women's Clothes,25,12.03,0,8.96,SafeAndFast,784.9
10338,2015,Qtr 2,May,22,Eintrach GS,Germany,Berlin,Baby Dark Lounge Suit,Baby Clothes,15,25.4,0,22.71,SafeAndFast,1883.1
10338,2015,Qtr 2,May,22,Eintrach GS,Germany,Berlin,TieBreak Tennis shoes,Men's Footwear,20,26.24,0,19.35,SafeAndFast,1883.1
10339,2015,Qtr 2,May,25,Davenport Fashion,Canada,Montréal,Lace Shoes,Sportswear,28,30.61,0,25.39,World Wide Transports,729.3
10339,2015,Qtr 2,May,25,Davenport Fashion,Canada,Montréal,Rossi Shorts,Women's Clothes,10,21.32,0,19.34,World Wide Transports,729.3
10339,2015,Qtr 2,May,25,Davenport Fashion,Canada,Montréal,TieBreak Tennis shoes,Men's Footwear,70,24.46,0.050000001,19.35,World Wide Transports,729.3
10340,2016,Qtr 4,December,23,The Corner Store,USA,Eugene,Deuce Shirt,Baby Clothes,20,24.3,0.050000001,22.09,World Wide Transports,1998.15
10340,2016,Qtr 4,December,23,The Corner Store,USA,Eugene,Duck Shirt,Baby Clothes,12,9.13,0.050000001,7.28,World Wide Transports,1998.15
10340,2016,Qtr 4,December,23,The Corner Store,USA,Eugene,Summer Shorts,Swimwear,40,11.93,0.050000001,10.48,World Wide Transports,1998.15
10341,2018,Qtr 2,May,27,Rode & Vite,Denmark,København,Casual Boots,Sportswear,8,26.45,0,20.2,SafeAndFast,1426.24
10341,2018,Qtr 2,May,27,Rode & Vite,Denmark,København,Rasta WCT,Sportswear,9,8.27,0.150000006,6.69,SafeAndFast,1426.24
10342,2018,Qtr 2,May,28,Halle Köln,Germany,München,Feiss Fleece Trousers,Sportswear,40,37.52,0.200000003,33.18,SafeAndFast,784.9
10342,2018,Qtr 2,May,28,Halle Köln,Germany,München,Mehmet-Tröja,Baby Clothes,40,7.56,0.200000003,6.45,SafeAndFast,784.9
10342,2018,Qtr 2,May,28,Halle Köln,Germany,München,Mr2 Trousers,Men's Clothes,24,19.66,0.200000003,16.17,SafeAndFast,784.9
10342,2018,Qtr 2,May,28,Halle Köln,Germany,München,Rossi Bermuda Shorts,Men's Clothes,56,8.72,0.200000003,7.53,SafeAndFast,784.9
10343,2015,Qtr 3,August,28,Warp AG,Germany,Frankfurt a.M.,Borat Mankini Swimsuit,Men's Clothes,15,390.82,0,304.7,SafeAndFast,1460.44
10343,2015,Qtr 3,August,28,Warp AG,Germany,Frankfurt a.M.,Cap,Sportswear,4,11.55,0.050000001,9.67,SafeAndFast,1460.44
10343,2015,Qtr 3,August,28,Warp AG,Germany,Frankfurt a.M.,WFS Shoes,Women's Footwear,50,33.95,0,29.25,SafeAndFast,1460.44
10344,2015,Qtr 2,May,29,Nirvana Stores,USA,Seattle,Rossi Shorts,Women's Clothes,35,20.78,0,19.34,SafeAndFast,604.82
10344,2015,Qtr 2,May,29,Nirvana Stores,USA,Seattle,Tuxedo Top,Women's Clothes,70,19.4,0.25,16.14,SafeAndFast,604.82
10345,2018,Qtr 3,July,1,Grunewald,Germany,Cunewalde,Squash Shorts,Sportswear,80,10.08,0,7.4,SafeAndFast,1774.84
10345,2018,Qtr 3,July,1,Grunewald,Germany,Cunewalde,Tuxedo Top,Women's Clothes,70,20.46,0,16.14,SafeAndFast,1774.84
10345,2018,Qtr 3,July,1,Grunewald,Germany,Cunewalde,Walking Shoes,Women's Footwear,9,15.19,0,10.95,SafeAndFast,1774.84
10346,2017,Qtr 2,June,1,Boleros,Ireland,Cork,Slip-on Shoes,Women's Footwear,20,40.51,0,34.17,SafeAndFast,2544.25
10346,2017,Qtr 2,June,1,Boleros,Ireland,Cork,TieBreak Tennis shoes,Men's Footwear,36,24.71,0.100000001,19.35,SafeAndFast,2544.25
10347,2015,Qtr 2,June,3,Cloe do Pau,Brazil,São Paulo,Basket Vest,Sportswear,10,13.21,0,10.85,SafeAndFast,379.12
10347,2015,Qtr 2,June,3,Cloe do Pau,Brazil,São Paulo,Bow tie,Men's Clothes,6,7.75,0.150000006,6.61,SafeAndFast,379.12
10347,2015,Qtr 2,June,3,Cloe do Pau,Brazil,São Paulo,Duck Trousers,Baby Clothes,4,17,0,16.34,SafeAndFast,379.12
10347,2015,Qtr 2,June,3,Cloe do Pau,Brazil,São Paulo,Terence Top,Women's Clothes,50,58.72,0.150000006,48.17,SafeAndFast,379.12
10348,2017,Qtr 4,December,3,Autokleider,Germany,Stuttgart,DSW Sandals,Women's Footwear,25,9.23,0,7.43,SafeAndFast,216.81
10348,2017,Qtr 4,December,3,Autokleider,Germany,Stuttgart,Lenin Jeansshorts,Men's Clothes,15,19.41,0.150000006,15.37,SafeAndFast,216.81
10349,2017,Qtr 2,June,4,Eintrach GS,Germany,Berlin,Patamonia Fleece Jacket,Sportswear,24,34.18,0,30.27,SafeAndFast,1883.1
10350,2015,Qtr 3,July,8,Boleros,Ireland,Cork,Finnish Swimsuit,Swimwear,15,16.49,0.100000001,13.57,SafeAndFast,2544.25
10350,2015,Qtr 3,July,8,Boleros,Ireland,Cork,Tube Socks,Sportswear,18,1.83,0.100000001,1.65,SafeAndFast,2544.25
10351,2015,Qtr 2,June,8,Millenium,Canada,Vancouver,Duck Shirt,Baby Clothes,13,10.42,0,7.28,World Wide Transports,642.43
10351,2015,Qtr 2,June,8,Millenium,Canada,Vancouver,Le Baby Dress,Women's Clothes,20,75.04,0.050000001,62.38,World Wide Transports,642.43
10351,2015,Qtr 2,June,8,Millenium,Canada,Vancouver,Okkaba Skin Jackets,Women's Clothes,77,73.74,0.050000001,67.17,World Wide Transports,642.43
10351,2015,Qtr 2,June,8,Millenium,Canada,Vancouver,Stretch Pants,Women's Clothes,10,10.08,0.050000001,8.68,World Wide Transports,642.43
10352,2018,Qtr 3,July,10,El Traige do Benfica,Portugal,Lisboa,Patamonia Fleece Jacket,Sportswear,20,37.9,0.150000006,30.27,Quik Shipping,246.47
10352,2018,Qtr 3,July,10,El Traige do Benfica,Portugal,Lisboa,Samba Soccer Socks,Men's Clothes,10,4.73,0,3.9,Quik Shipping,246.47
10353,2018,Qtr 2,June,11,Extrawagens,Austria,Salzburg,Desperado Jeans,Men's Clothes,12,29.75,0.200000003,21.1,Quik Shipping,1085.16
10353,2018,Qtr 2,June,11,Extrawagens,Austria,Salzburg,Le Baby Dress,Women's Clothes,50,75.4,0.200000003,62.38,Quik Shipping,1085.16
10354,2017,Qtr 4,December,10,La Moda Pasada,Mexico,México D.F.,Davenport Shoes,Men's Footwear,4,130.34,0,100.74,SafeAndFast,215.68
10354,2017,Qtr 4,December,10,La Moda Pasada,Mexico,México D.F.,Lenin Jeansshorts,Men's Clothes,12,21.65,0,15.37,SafeAndFast,215.68
10355,2017,Qtr 4,November,11,Boleros,Ireland,Cork,Lightweight Sandals,Women's Footwear,25,17.7,0,16.14,SafeAndFast,2544.25
10355,2017,Qtr 4,November,11,Boleros,Ireland,Cork,Samba Soccer Socks,Men's Clothes,25,4.66,0,3.9,SafeAndFast,2544.25
10356,2016,Qtr 3,August,15,Autokleider,Germany,Stuttgart,Feiss Fleece Trousers,Sportswear,12,40.65,0,33.18,SafeAndFast,216.81
10356,2016,Qtr 3,August,15,Autokleider,Germany,Stuttgart,Rossi Bermuda Shorts,Men's Clothes,30,9.22,0,7.53,SafeAndFast,216.81
10356,2016,Qtr 3,August,15,Autokleider,Germany,Stuttgart,Tube Socks,Sportswear,20,2.05,0,1.65,SafeAndFast,216.81
10357,2015,Qtr 1,January,15,Los Vatos Locos,Venezuela,Barquisimeto,Bike Helmet,Sportswear,16,29.44,0,26.13,SafeAndFast,536.66
10357,2015,Qtr 1,January,15,Los Vatos Locos,Venezuela,Barquisimeto,Game Over T-Shirt,Sportswear,8,4.86,0.200000003,4.44,SafeAndFast,536.66
10357,2015,Qtr 1,January,15,Los Vatos Locos,Venezuela,Barquisimeto,Sapporoo Gloves,Baby Clothes,30,6.51,0.200000003,6.2,SafeAndFast,536.66
10358,2017,Qtr 4,November,16,Bond Ltd,USA,Kirkland,Baywatch Swimsuit,Swimwear,10,8.26,0.050000001,6.76,World Wide Transports,896.15
10358,2017,Qtr 4,November,16,Bond Ltd,USA,Kirkland,Mehmet-Tröja,Baby Clothes,20,7.61,0.050000001,6.45,World Wide Transports,896.15
10358,2017,Qtr 4,November,16,Bond Ltd,USA,Kirkland,Samba Soccer Socks,Men's Clothes,10,4.24,0.050000001,3.9,World Wide Transports,896.15
10359,2016,Qtr 4,December,15,Fast Sunglasses,UK,London,Game Over T-Shirt,Sportswear,80,5.46,0.050000001,4.44,SafeAndFast,59.44
10359,2016,Qtr 4,December,15,Fast Sunglasses,UK,London,Rossi Bermuda Shorts,Men's Clothes,70,8.7,0.050000001,7.53,SafeAndFast,59.44
10359,2016,Qtr 4,December,15,Fast Sunglasses,UK,London,Wimbledon T-Shirt,Sportswear,56,10.24,0.050000001,7.33,SafeAndFast,59.44
10360,2017,Qtr 3,August,18,Menàge à Trois,France,Strasbourg,Davenport Shoes,Men's Footwear,35,135.76,0,100.74,Quik Shipping,588.2
10360,2017,Qtr 3,August,18,Menàge à Trois,France,Strasbourg,Finnish Sport Blades,Sportswear,35,18.29,0,15.43,Quik Shipping,588.2
10360,2017,Qtr 3,August,18,Menàge à Trois,France,Strasbourg,Le Baby Dress,Women's Clothes,10,80.74,0,62.38,Quik Shipping,588.2
10360,2017,Qtr 3,August,18,Menàge à Trois,France,Strasbourg,Patamonia Fleece Jacket,Sportswear,28,36.73,0,30.27,Quik Shipping,588.2
10360,2017,Qtr 3,August,18,Menàge à Trois,France,Strasbourg,RDL Suit,Children's Clothes,30,42.07,0,36.81,Quik Shipping,588.2
10361,2018,Qtr 3,July,1,Grunewald,Germany,Cunewalde,Game Over T-Shirt,Sportswear,55,4.67,0.100000001,4.44,SafeAndFast,1774.84
10361,2018,Qtr 3,July,1,Grunewald,Germany,Cunewalde,Terence Top,Women's Clothes,54,60.54,0.100000001,48.17,SafeAndFast,1774.84
10362,2015,Qtr 2,June,22,Warp AG,Germany,Frankfurt a.M.,Basket Vest,Sportswear,50,15.04,0,10.85,SafeAndFast,1460.44
10362,2015,Qtr 2,June,22,Warp AG,Germany,Frankfurt a.M.,Patamonia Fleece Jacket,Sportswear,24,37.07,0,30.27,SafeAndFast,1460.44
10362,2015,Qtr 2,June,22,Warp AG,Germany,Frankfurt a.M.,Summit Hiking Boots,Men's Footwear,20,109.79,0,82.74,SafeAndFast,1460.44
10363,2017,Qtr 3,September,22,Gluderstedt,Germany,Aachen,Borat Mankini Swimsuit,Men's Clothes,12,432.53,0,304.7,SafeAndFast,983.84
10363,2017,Qtr 3,September,22,Gluderstedt,Germany,Aachen,Bow tie,Men's Clothes,12,8.06,0,6.61,SafeAndFast,983.84
10363,2017,Qtr 3,September,22,Gluderstedt,Germany,Aachen,Rossi Bermuda Shorts,Men's Clothes,20,9.3,0,7.53,SafeAndFast,983.84
10364,2015,Qtr 2,June,23,Th Fashing,UK,London,Atles Lussekofta,Men's Clothes,5,29.73,0,26.49,SafeAndFast,2195.07
10364,2015,Qtr 2,June,23,Th Fashing,UK,London,Tube Socks,Sportswear,30,2.05,0,1.65,SafeAndFast,2195.07
10365,2015,Qtr 2,June,24,La Ropa Vieja,Mexico,México D.F.,Desperado Jeans,Men's Clothes,24,29.48,0,21.1,SafeAndFast,328.43
10366,2015,Qtr 2,June,25,El Chandal del Barca,Spain,Barcelona,Stretch Pants,Women's Clothes,5,9.12,0,8.68,Quik Shipping,282.12
10366,2015,Qtr 2,June,25,El Chandal del Barca,Spain,Barcelona,Wrap Skirt,Women's Clothes,5,12.71,0,10.95,Quik Shipping,282.12
10367,2017,Qtr 3,September,24,Boombastic,Germany,Münster,Baywatch Swimsuit,Swimwear,36,7.56,0,6.76,SafeAndFast,1204.8
10367,2017,Qtr 3,September,24,Boombastic,Germany,Münster,Patamonia Fleece Jacket,Sportswear,18,37.37,0,30.27,SafeAndFast,1204.8
10367,2017,Qtr 3,September,24,Boombastic,Germany,Münster,Stretch Pants,Women's Clothes,15,9.41,0,8.68,SafeAndFast,1204.8
10367,2017,Qtr 3,September,24,Boombastic,Germany,Münster,Wrap Skirt,Women's Clothes,7,14.23,0,10.95,SafeAndFast,1204.8
10368,2015,Qtr 2,June,26,Rode & Vite,Denmark,København,Basket Shoes,Sportswear,5,10.53,0.100000001,8.78,SafeAndFast,1426.24
10368,2015,Qtr 2,June,26,Rode & Vite,Denmark,København,Lightweight Sandals,Women's Footwear,25,18.05,0,16.14,SafeAndFast,1426.24
10368,2015,Qtr 2,June,26,Rode & Vite,Denmark,København,RDL Suit,Children's Clothes,13,47.47,0.100000001,36.81,SafeAndFast,1426.24
10368,2015,Qtr 2,June,26,Rode & Vite,Denmark,København,WFS Shoes,Women's Footwear,35,32.34,0.100000001,29.25,SafeAndFast,1426.24
10369,2015,Qtr 2,June,29,Macalena,USA,Lander,Davenport Shoes,Men's Footwear,20,117.78,0,100.74,World Wide Transports,320.91
10369,2015,Qtr 2,June,29,Macalena,USA,Lander,Slip-on Shoes,Women's Footwear,18,39.42,0.25,34.17,World Wide Transports,320.91
10370,2015,Qtr 4,November,28,The Corner Store,USA,Eugene,Lenin Jeansshorts,Men's Clothes,15,21.56,0.150000006,15.37,World Wide Transports,1998.15
10370,2015,Qtr 4,November,28,The Corner Store,USA,Eugene,WFS Shoes,Women's Footwear,30,34.02,0,29.25,World Wide Transports,1998.15
10370,2015,Qtr 4,November,28,The Corner Store,USA,Eugene,X-Train Shoes,Children's Clothes,20,32.64,0.150000006,24.39,World Wide Transports,1998.15
10371,2015,Qtr 2,June,30,Elle Fashion & Design,France,Toulouse,Mehmet-Tröja,Baby Clothes,6,7.77,0.200000003,6.45,Quik Shipping,382.49
10372,2018,Qtr 1,March,2,Roba di Piel,Brazil,São Paulo,Game Over T-Shirt,Sportswear,70,5.3,0.25,4.44,SafeAndFast,628.32
10372,2018,Qtr 1,March,2,Roba di Piel,Brazil,São Paulo,Le Baby Dress,Women's Clothes,40,77.94,0.25,62.38,SafeAndFast,628.32
10372,2018,Qtr 1,March,2,Roba di Piel,Brazil,São Paulo,Oyaki Kimono,Women's Clothes,42,10.75,0.25,8.96,SafeAndFast,628.32
10372,2018,Qtr 1,March,2,Roba di Piel,Brazil,São Paulo,Tennis Suit,Sportswear,12,81.24,0.25,64.49,SafeAndFast,628.32
10373,2018,Qtr 3,July,3,Boleros,Ireland,Cork,Atles Lussekofta,Men's Clothes,50,31.79,0.200000003,26.49,SafeAndFast,2544.25
10373,2018,Qtr 3,July,3,Boleros,Ireland,Cork,Onesy Dress,Baby Clothes,80,53.07,0.200000003,37.17,SafeAndFast,2544.25
10374,2015,Qtr 1,January,1,Slotzy Danz,Poland,Warszawa,Onesy Dress,Baby Clothes,15,51.57,0,37.17,SafeAndFast,282.39
10374,2015,Qtr 1,January,1,Slotzy Danz,Poland,Warszawa,Rossi Bermuda Shorts,Men's Clothes,30,9.11,0,7.53,SafeAndFast,282.39
10375,2015,Qtr 3,July,3,Champes,France,Lille,Kool Sunglasses,Children's Clothes,15,21.59,0,20.36,Quik Shipping,1406.79
10375,2015,Qtr 3,July,3,Champes,France,Lille,Patamonia Fleece Jacket,Sportswear,10,32.95,0,30.27,Quik Shipping,1406.79
10376,2017,Qtr 1,February,2,Davenport Fashion,Canada,Montréal,Rossi Bermuda Shorts,Men's Clothes,42,7.74,0.050000001,7.53,World Wide Transports,729.3
10377,2015,Qtr 3,July,6,The Corner Store,USA,Eugene,RDL Suit,Children's Clothes,20,41.18,0.150000006,36.81,World Wide Transports,1998.15
10377,2015,Qtr 3,July,6,The Corner Store,USA,Eugene,Terence Top,Women's Clothes,20,59.78,0.150000006,48.17,World Wide Transports,1998.15
10378,2017,Qtr 3,July,6,Sport & Fritid AB,Sweden,Bräcke,Atles Lussekofta,Men's Clothes,6,28.19,0,26.49,SafeAndFast,359.91
10379,2015,Qtr 3,July,12,Copacabana,Brazil,Rio de Janeiro,Duck Shirt,Baby Clothes,8,9.33,0.100000001,7.28,SafeAndFast,308.94
10379,2015,Qtr 3,July,12,Copacabana,Brazil,Rio de Janeiro,Serve-Shirt,Women's Clothes,16,20.35,0.100000001,15.9,SafeAndFast,308.94
10379,2015,Qtr 3,July,12,Copacabana,Brazil,Rio de Janeiro,Stretch Pants,Women's Clothes,20,10,0.100000001,8.68,SafeAndFast,308.94
10380,2018,Qtr 3,July,15,Boleros,Ireland,Cork,Baby Dark Lounge Suit,Baby Clothes,18,25.51,0.100000001,22.71,SafeAndFast,2544.25
10380,2018,Qtr 3,July,15,Boleros,Ireland,Cork,Game Over T-Shirt,Sportswear,6,4.8,0.100000001,4.44,SafeAndFast,2544.25
10380,2018,Qtr 3,July,15,Boleros,Ireland,Cork,Jack Flash Dress,Women's Clothes,20,60.96,0.100000001,52.38,SafeAndFast,2544.25
10380,2018,Qtr 3,July,15,Boleros,Ireland,Cork,US-Master Jeans,Men's Clothes,30,27.15,0,24.98,SafeAndFast,2544.25
10381,2015,Qtr 3,July,19,Los Vatos Locos,Venezuela,Barquisimeto,X-Train Shoes,Children's Clothes,14,30.59,0,24.39,SafeAndFast,536.66
10382,2015,Qtr 3,July,20,Th Fashing,UK,London,Casual Boots,Sportswear,60,27.49,0,20.2,SafeAndFast,2195.07
10382,2015,Qtr 3,July,20,Th Fashing,UK,London,Davenport Shoes,Men's Footwear,14,129.38,0,100.74,SafeAndFast,2195.07
10382,2015,Qtr 3,July,20,Th Fashing,UK,London,Deuce Shirt,Baby Clothes,9,26.78,0,22.09,SafeAndFast,2195.07
10382,2015,Qtr 3,July,20,Th Fashing,UK,London,O-Man Underwear,Men's Clothes,32,5.62,0,4.72,SafeAndFast,2195.07
10382,2015,Qtr 3,July,20,Th Fashing,UK,London,X-Train Shoes,Children's Clothes,50,27.21,0,24.39,SafeAndFast,2195.07
